time,seconds_elapsed,bpm
1742831356328286464,1645.9552865028381,109.0
1742831362328286464,1651.9552865028381,109.0
1742831366328286464,1655.9552865028381,110.0
1742831372328286464,1661.9552865028381,111.0
1742831377328286464,1666.9552865028381,111.0
1742831385328286464,1674.9552865028381,111.0
1742831389328286464,1678.9552865028381,111.0
1742831395328286464,1684.9552865028381,111.0
1742831417328286464,1706.9552865028381,104.0
1742831425328286464,1714.9552865028381,106.0
1742831430328286464,1719.9552865028381,107.00000000000001
1742831433328286464,1722.9552865028381,106.0
1742831440328286464,1729.9552865028381,106.0
1742831443328286464,1732.9552865028381,105.0
1742831447328286464,1736.9552865028381,102.0
1742831454328286464,1743.9552865028381,101.0
1742831458328286464,1747.9552865028381,100.0
1742831464328286464,1753.9552865028381,102.0
1742831466328286464,1755.9552865028381,101.0
1742831471328286464,1760.9552865028381,103.0
1742831476328286464,1765.9552865028381,107.00000000000001
1742831495328286464,1784.9552865028381,107.00000000000001
1742831497328286464,1786.9552865028381,107.00000000000001
1742831505328286464,1794.9552865028381,108.0
1742831510328286464,1799.9552865028381,109.0
1742831514328286464,1803.9552865028381,108.0
1742831519328286464,1808.9552865028381,108.0
1742831523328286464,1812.9552865028381,109.0
1742831526328286464,1815.9552865028381,110.0
1742831533328286464,1822.9552865028381,111.0
1742831546328286464,1835.9552865028381,108.0
1742831551328286464,1840.9552865028381,105.0
1742831559328286464,1848.9552865028381,106.0
1742831565328286464,1854.9552865028381,108.0
1742831570328286464,1859.9552865028381,111.0
1742831571328286464,1860.9552865028381,111.0
1742831576328286464,1865.9552865028381,110.0
1742831583328286464,1872.9552865028381,112.0
1742831586328286464,1875.9552865028381,112.0
1742831592328286464,1881.9552865028381,112.0
1742831600328286464,1889.9552865028381,111.0
1742831602328286464,1891.9552865028381,112.0
1742831610328286464,1899.9552865028381,111.0
1742831612328286464,1901.9552865028381,111.0
1742831620328286464,1909.9552865028381,111.0
1742831622328286464,1911.9552865028381,111.0
1742831627328286464,1916.9552865028381,111.0
1742831631328286464,1920.9552865028381,111.0
1742831640328286464,1929.9552865028381,111.0
1742831644328286464,1933.9552865028381,111.0
1742831649328286464,1938.9552865028381,110.0
1742831651328286464,1940.9552865028381,110.0
1742831660328286464,1949.9552865028381,108.0
1742831665328286464,1954.9552865028381,109.0
1742831668328286464,1957.9552865028381,108.0
1742831672328286464,1961.9552865028381,106.0
1742831676328286464,1965.9552865028381,106.0
1742831685328286464,1974.9552865028381,108.0
1742831689328286464,1978.9552865028381,107.00000000000001
