time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1742830902998377000,1192.625376953125,51.42025989014655,1.2155245126092653,180,51.51187946084975,6.705973085947335,203.46406003193712,4.755799611052969,3.3476718913742527,0.00014749,0
1742830903998315300,1193.625315185547,51.42025989014655,1.1661694583258886,180,51.51187946084975,6.705973085947335,203.46406003193712,4.755507228823999,3.3480872195018354,0.00014749,0
1742830904998257200,1194.6252570800782,51.34881044179201,1.306857144924615,180,51.51187760972479,6.6345236375927925,203.46405650158178,4.755510091,3.348083154640362,0.000141724,0.024629122
1742830905998203000,1195.6252028808594,51.492825623601675,1.3649709225279576,180,51.511881801717024,6.778538819402456,203.46405437037794,4.754546788223761,3.349450980590693,0.0001368,0.11643777373987756
1742830906998154200,1196.625154296875,51.57594897598028,1.3547275364079134,180,51.51189026711705,6.861662171781063,203.4640549525371,4.755414398797774,3.3482190681757427,0.000135531,0.075329329
1742830907998106000,1197.6251062011718,51.16440911497921,1.4149247363568187,180,51.51190115961387,6.450122310779989,203.4640546299799,4.765978522596701,3.3331645256326308,0.000131995,0.11655079720912191
1742830908998061800,1198.625061767578,51.51943153,1.6003578269622918,180,51.511912311898115,6.805144723504782,203.46405297459972,4.785770827028541,3.3046837403829414,0.000126022,0.2635158236806385
1742830909998021600,1199.6250217285155,51.293647065758705,1.8258768414134119,180,51.511923319762765,6.579360261559486,203.4640494201248,4.807628184279785,3.2728043440614494,0.000116716,0.2687923810559802
1742830910997983500,1200.6249833984375,50.943591482937336,1.3786589881753515,92.36541132397696,51.51194624844848,6.229304678738117,331.3800667081198,4.796253632486501,3.289451037125934,0.000116248,0.5790284091670148
1742830911997947100,1201.6249470214843,51.084190990775824,1.3505368304953635,78.99075803091408,51.51195421750147,6.369904186576605,332.6904170175347,4.790690018271359,3.297548510882591,0.00011281,0.7305920148599192
1742830912997913900,1202.6249138183593,51.00811486225575,1.3048539458821498,60.31228423548178,51.51196459791238,6.293828058056533,327.1372575947929,4.802348764349702,3.2805462012198108,9.35416E-05,0.9271321668985363
1742830913997883000,1203.624883,51.58701528143138,1.2501715896635306,48.047428405097754,51.51197395903818,6.872728477232158,333.53478908720854,4.794565866602271,3.291910567,8.14998E-05,1.161544204926605
1742830914997854700,1204.6248547363282,51.50438258610666,1.235897687743143,44.728283860119454,51.51197760623293,6.790095781907439,330.3669863952589,4.775219976828373,3.3199113249736145,5.74609E-05,1.2387065741715007
1742830915997827000,1205.6248271484376,51.20004827808589,1.1994087101105784,34.80273061,51.51198737536045,6.485761473886669,335.81745581239085,4.769408774,3.328254343532875,4.42711E-05,1.5770109925948792
