time,seconds_elapsed,relativeAltitude,pressure
1742830698740855000,988.3678549804688,0.47999998927116394,101.79891967773438
1742830701270823000,990.8978229980469,0.44999998807907104,101.79988098144531
1742830703853456100,993.4804560546875,0.3400000035762787,101.80059814453125
1742830706407956200,996.0349562988281,0.3100000023841858,101.80302429199219
1742830708951500000,998.5785,0.4000000059604645,101.80265808105469
1742830711534645000,1001.1616450195313,0.47999998927116394,101.80116271972656
1742830714063017700,1003.6900178222656,0.47999998927116394,101.79942321777344
1742830716632079000,1006.2590791015625,0.41999998688697815,101.79984283447266
1742830719218096000,1008.8450961914062,0.38999998569488525,101.80106353759766
1742830721745741800,1011.3727419433594,0.4300000071525574,101.80142211914062
1742830724311470000,1013.9384699707032,0.3700000047683716,101.80127716064453
1742830726896322000,1016.5233220214843,0.1899999976158142,101.80213928222656
1742830729499821000,1019.1268210449218,0.10000000149011612,101.80210876464844
1742830731991593000,1021.6185930175782,0.05000000074505806,101.80169677734375
1742830734541310000,1024.1683100585938,0.019999999552965164,101.80194854736328
1742830737115912000,1026.7429118652344,0.05000000074505806,101.80287170410156
1742830739658742000,1029.2857419433594,0.05999999865889549,101.80379486083984
1742830742251812900,1031.8788127441405,0.009999999776482582,101.8038558959961
1742830744802051000,1034.4290510253907,-0.05000000074505806,101.80396270751953
1742830747338983200,1036.965983154297,-0.07999999821186066,101.8043212890625
1742830749904223000,1039.5312229003907,-0.10999999940395355,101.80496215820312
1742830752634003200,1042.2610031738282,-0.12999999523162842,101.8054428100586
1742830755061159200,1044.6881591796875,-0.14000000059604645,101.80565643310547
1742830757583590100,1047.2105900878905,-0.1899999976158142,101.8060531616211
1742830760162616000,1049.7896159667969,-0.33000001311302185,101.80636596679688
1742830762710382000,1052.3373820800782,-0.38999998569488525,101.8062973022461
1742830765259909000,1054.8869091796876,-0.30000001192092896,101.805419921875
1742830767812572000,1057.4395720214843,-0.25999999046325684,101.80455017089844
1742830770379966000,1060.006966064453,-0.28999999165534973,101.80457305908203
1742830772941504000,1062.56850390625,-0.28999999165534973,101.80442810058594
1742830775525920800,1065.1529206542968,-0.2800000011920929,101.80400848388672
1742830778073111000,1067.7001110839844,-0.3100000023841858,101.80339813232422
1742830780628179200,1070.2551791992187,-0.33000001311302185,101.80363464355469
1742830783205737200,1072.8327373046875,-0.30000001192092896,101.80333709716797
1742830785753782000,1075.380781982422,-0.30000001192092896,101.80333709716797
1742830788301041200,1077.9280412597657,-0.3499999940395355,101.80548858642578
1742830790856795000,1080.483794921875,-0.4099999964237213,101.8061294555664
1742830793856121000,1083.48312109375,-0.3199999928474426,101.80497741699219
1742830795985343000,1085.612343017578,-0.20000000298023224,101.80436706542969
1742830798564364800,1088.1913647460938,-0.1599999964237213,101.80339813232422
1742830801111352000,1090.7383520507813,-0.1599999964237213,101.80357360839844
1742830803664180000,1093.2911799316407,-0.09000000357627869,101.80357360839844
1742830806212989000,1095.8399890136718,-0.10000000149011612,101.8030776977539
1742830808791481900,1098.4184819335937,-0.11999999731779099,101.8030776977539
1742830811345432000,1100.9724321289063,-0.12999999523162842,101.8035888671875
1742830813891682000,1103.5186821289062,-0.03999999910593033,101.80299377441406
1742830816471332000,1106.09833203125,-0.009999999776482582,101.80284881591797
1742830819029651200,1108.656651123047,0.009999999776482582,101.80281066894531
1742830821572297200,1111.1992971191407,-0.009999999776482582,101.80241394042969
1742830824151699000,1113.7786989746094,-0.09000000357627869,101.80291748046875
1742830826701071000,1116.328071044922,-0.12999999523162842,101.80375671386719
1742830829253378800,1118.88037890625,-0.10999999940395355,101.80390930175781
1742830831833763000,1121.4607631835938,-0.07000000029802322,101.8036880493164
1742830834381624000,1124.0086240234375,-0.07000000029802322,101.80357360839844
1742830836934392000,1126.5613920898438,0.009999999776482582,101.80287170410156
1742830839514931000,1129.1419309082032,0.07999999821186066,101.80155181884766
1742830842061854700,1131.688854736328,0.1599999964237213,101.8004150390625
1742830844610791000,1134.237791015625,0.12999999523162842,101.79960632324219
1742830847195744000,1136.8227438964843,0.019999999552965164,101.80010986328125
1742830849770737200,1139.397737060547,-0.11999999731779099,101.80272674560547
1742830852539613000,1142.1666130371093,-0.11999999731779099,101.80296325683594
1742830854963668700,1144.5906687011718,-0.10999999940395355,101.80213928222656
1742830857425632000,1147.0526320800782,-0.05000000074505806,101.80205535888672
1742830859973452000,1149.6004521484374,-0.029999999329447746,101.80188751220703
1742830862646620200,1152.2736201171874,-0.05000000074505806,101.8017349243164
1742830865172481000,1154.7994809570312,-0.029999999329447746,101.80143737792969
1742830867651855000,1157.2788552246093,-0.029999999329447746,101.80158233642578
1742830870201326800,1159.8283269042968,-0.03999999910593033,101.80220031738281
1742830872781929000,1162.4089289550782,-0.029999999329447746,101.80236053466797
1742830875334217000,1164.9612170410155,-0.029999999329447746,101.80227661132812
1742830877913404000,1167.5404038085937,-0.05000000074505806,101.80210876464844
1742830880461758200,1170.0887583007811,-0.07999999821186066,101.80213165283203
1742830883015616800,1172.6426166992187,-0.11999999731779099,101.80230712890625
1742830885592329000,1175.219328857422,-0.11999999731779099,101.80229949951172
1742830888133917000,1177.7609169921875,-0.09000000357627869,101.80249786376953
1742830890740021000,1180.3670209960937,-0.029999999329447746,101.80229949951172
1742830893274284800,1182.9012849121093,0,101.80154418945312
1742830895824760000,1185.4517600097656,-0.05999999865889549,101.8018798828125
1742830898371758800,1187.9987587890625,-0.09000000357627869,101.80227661132812
1742830900956742100,1190.5837421875,-0.10000000149011612,101.80261993408203
1742830903502345000,1193.1293449707032,-0.09000000357627869,101.80265808105469
1742830906081660200,1195.70866015625,-0.12999999523162842,101.80280303955078
1742830908689063200,1198.3160632324218,-0.20000000298023224,101.80293273925781
1742830911337133000,1200.9641330566405,-0.23999999463558197,101.8034439086914
1742830913764864000,1203.391864013672,-0.23000000417232513,101.80529022216797
1742830916759705000,1206.386705078125,-0.3400000035762787,101.8072509765625
1742830918937161000,1208.564160888672,-0.44999998807907104,101.80748748779297
1742830921444700000,1211.071699951172,-0.550000011920929,101.80682373046875
1742830923992739000,1213.619739013672,-0.6399999856948853,101.80607604980469
1742830926545319200,1216.172319091797,-0.7200000286102295,101.80683135986328
1742830929095566000,1218.7225661621094,-0.6800000071525574,101.80815124511719
1742830931672268000,1221.2992680664063,-0.6800000071525574,101.80902099609375
1742830934218107000,1223.8451069335938,-0.7400000095367432,101.80923461914062
1742830936767212000,1226.3942119140625,-0.8700000047683716,101.81015014648438
1742830939331439000,1228.9584392089844,-0.8899999856948853,101.81031036376953
1742830941894410200,1231.52141015625,-1.0199999809265137,101.81130981445312
1742830944448428000,1234.0754279785156,-1.2699999809265137,101.81171417236328
1742830947054935000,1236.6819350585938,-1.25,101.81201934814453
1742830949574091000,1239.201091064453,-1.2400000095367432,101.81185913085938
1742830952128984800,1241.7559848632814,-1.2899999618530273,101.81185913085938
1742830954734425000,1244.361425048828,-1.2300000190734863,101.81226348876953
1742830957295348200,1246.9223481445313,-1.190000057220459,101.81293487548828
1742830959792676900,1249.4196767578126,-1.1200000047683716,101.81266784667969
1742830962385283800,1252.012283935547,-1.100000023841858,101.81198120117188
1742830964936232200,1254.5632321777343,-1.059999942779541,101.8115463256836
1742830967484059000,1257.1110588378906,-1.0499999523162842,101.81137084960938
1742830970036727000,1259.6637270507813,-1.059999942779541,101.81089782714844
1742830972615709000,1262.242708984375,-1.0199999809265137,101.81021881103516
1742830975165436000,1264.7924357910156,-1.0099999904632568,101.81001281738281
1742830977716558000,1267.3435581054687,-1.0299999713897705,101.81021881103516
1742830980296879000,1269.9238791503906,-1.0700000524520874,101.81017303466797
1742830982846471000,1272.4734709472657,-1.090000033378601,101.80995178222656
1742830985428051000,1275.0550510253906,-1.0099999904632568,101.80963134765625
1742830987959744000,1277.5867438964844,-1,101.81011199951172
1742830990529633000,1280.1566330566407,-1.0299999713897705,101.81076049804688
1742830993074846000,1282.7018459472656,-1.0099999904632568,101.81008911132812
1742830995654246000,1285.2812458496094,-1.0099999904632568,101.81019592285156
1742830998196974000,1287.8239741210937,-1.0299999713897705,101.81061553955078
1742831000746636800,1290.37363671875,-1.0199999809265137,101.81117248535156
1742831003335288000,1292.9622880859374,-0.9900000095367432,101.80986785888672
1742831005888206000,1295.5152060546875,-1.0099999904632568,101.8092269897461
1742831008446663000,1298.073662841797,-1.0800000429153442,101.81084442138672
1742831011494784000,1301.1217839355468,-1.100000023841858,101.81184387207031
1742831013544430000,1303.1714301757813,-1.0299999713897705,101.8113784790039
