time,seconds_elapsed,dBFS
1742830934844000000,1224.471,-51.82918167114258
1742830934945000000,1224.572,-52.05630111694336
1742830935046000000,1224.6730002441407,-47.42937469482422
1742830935147000000,1224.774,-33.87883758544922
1742830935248000000,1224.875,-37.045387268066406
1742830935349000000,1224.976,-33.79450607299805
1742830935450000000,1225.0769997558593,-31.650144577026367
1742830935551000000,1225.178,-35.097129821777344
1742830935652000000,1225.279,-37.78004455566406
1742830935753000000,1225.38,-40.055908203125
1742830935854000000,1225.4810002441407,-43.178714752197266
1742830935954000000,1225.5809997558595,-44.597084045410156
1742830936055000000,1225.682,-45.74906539916992
1742830936156000000,1225.783,-41.5546760559082
1742830936257000000,1225.884,-37.30937957763672
1742830936357000000,1225.984,-16.181215286254883
1742830936459000000,1226.086,-19.94868278503418
1742830936559000000,1226.186,-23.774349212646484
1742830936660000000,1226.287,-28.411149978637695
1742830936761000000,1226.388,-31.487041473388672
1742830936864000000,1226.491,-34.27937698364258
1742830936965000000,1226.592,-37.0620231628418
1742830937066000000,1226.6929997558593,-38.65043258666992
1742830937166000000,1226.7930002441406,-37.90858840942383
1742830937266000000,1226.8929997558594,-39.984615325927734
1742830937367000000,1226.994,-39.14443588256836
1742830937468000000,1227.095,-40.0766487121582
1742830937569000000,1227.196,-40.68936538696289
1742830937672000000,1227.299,-42.632057189941406
1742830937772000000,1227.399,-45.36440658569336
1742830937873000000,1227.5,-46.406856536865234
1742830937973000000,1227.6,-47.352779388427734
1742830938075000000,1227.702,-48.97773361206055
1742830938176000000,1227.803,-49.78569030761719
1742830938277000000,1227.904,-47.126258850097656
1742830938377000000,1228.004,-48.393253326416016
1742830938478000000,1228.1050002441407,-49.51047897338867
1742830938579000000,1228.206,-51.41565704345703
1742830938680000000,1228.307,-52.86995315551758
1742830938780000000,1228.407,-54.0380973815918
1742830938882000000,1228.5089997558593,-54.157859802246094
1742830938983000000,1228.61,-55.4200439453125
1742830939084000000,1228.711,-56.40694808959961
1742830939185000000,1228.812,-55.62907791137695
1742830939286000000,1228.9130002441407,-55.802276611328125
1742830939386000000,1229.0129997558595,-56.636470794677734
1742830939486000000,1229.1130002441407,-55.19439697265625
1742830939587000000,1229.214,-55.31657791137695
1742830939689000000,1229.316,-55.59992980957031
1742830939790000000,1229.4170002441406,-56.271663665771484
1742830939890000000,1229.5169997558594,-56.02011489868164
1742830939992000000,1229.619,-52.410701751708984
1742830940092000000,1229.719,-52.530887603759766
1742830940194000000,1229.8209997558595,-53.72468948364258
1742830940295000000,1229.922,-54.5711555480957
1742830940396000000,1230.023,-55.28750228881836
1742830940496000000,1230.123,-54.117435455322266
1742830940597000000,1230.224,-55.05099105834961
1742830940699000000,1230.326,-55.570980072021484
1742830940800000000,1230.427,-53.783966064453125
1742830940900000000,1230.527,-55.29920196533203
1742830941002000000,1230.6289997558595,-56.27107238769531
1742830941103000000,1230.73,-57.06978225708008
1742830941203000000,1230.83,-55.7586784362793
1742830941305000000,1230.932,-56.81666946411133
1742830941405000000,1231.032,-55.0045166015625
1742830941506000000,1231.1329997558594,-54.34052276611328
1742830941607000000,1231.234,-54.08735656738281
1742830941708000000,1231.335,-55.469234466552734
1742830941809000000,1231.436,-56.670654296875
1742830941910000000,1231.5370002441407,-57.26616287231445
1742830942010000000,1231.6369997558593,-57.15727996826172
1742830942109000000,1231.736,-57.73297119140625
1742830942211000000,1231.838,-56.184303283691406
1742830942311000000,1231.938,-55.904361724853516
1742830942412000000,1232.039,-57.36563491821289
1742830942513000000,1232.14,-58.73256301879883
1742830942614000000,1232.2410002441407,-53.14570617675781
1742830942715000000,1232.342,-54.289268493652344
1742830942815000000,1232.442,-54.01248550415039
1742830942916000000,1232.543,-54.736385345458984
1742830943017000000,1232.644,-55.79735565185547
1742830943118000000,1232.7450002441406,-56.29747009277344
1742830943219000000,1232.846,-55.280635833740234
1742830943320000000,1232.947,-55.911739349365234
1742830943421000000,1233.048,-55.819095611572266
1742830943522000000,1233.1489997558594,-55.34971618652344
1742830943623000000,1233.25,-54.350460052490234
1742830943724000000,1233.351,-55.460670471191406
